uid,pid
2782,8883
2903,7163
1711,572
3257,4841
3388,4383
2351,566
2005,70
2904,5971
3493,3097
4398,8968
1420,5537
4585,6638
4194,1400
1249,2313
3509,6795
2694,1811
1759,5873
1831,948
2408,5237
134,1196
2763,7535
693,1603
175,1554
4031,839
52,3246
3133,1477
1024,7109
2299,4340
3110,4811
1535,3882
3849,9414
4325,7954
1626,9397
4682,4981
2564,1373
67,6709
312,4543
3720,4393
2466,7829
1875,1042
1687,6699
2543,7869
4314,1834
2975,5009
3217,8335
2093,4040
720,5531
2275,3018
4530,4659
2465,8516
872,3448
3243,664
240,8145
3678,9198
498,3684
648,9256
3721,5972
3865,4020
1581,7251
490,1178
1137,2857
1952,549
1046,877
2756,1503
2531,7152
1282,2628
1791,6041
196,3544
3837,9034
571,3925
3539,2690
4370,1789
4335,5948
1014,7470
4493,9701
4462,5619
2490,395
4587,3047
622,8992
4179,1828
650,7278
401,2314
1934,6213
849,3115
3877,9951
50,2226
1352,5428
4692,9604
2675,9113
3763,4912
2336,7172
920,2784
182,4970
4418,1809
3637,3002
110,5982
25,9074
2936,1432
3977,4991
4205,6547
835,402
4983,26
4966,9453
2740,6515
4067,5918
651,5580
464,7586
2219,9908
3018,2859
2082,9255
1151,2876
3343,4290
1918,8497
4094,4340
3163,5211
245,5013
219,9801
3063,7712
552,1074
1636,6924
2785,911
1442,105
3082,9766
213,6901
3619,4192
303,46
359,8124
4036,9953
2075,1085
1060,1186
4169,8350
2053,7157
3489,6630
797,4280
1355,7111
3993,8035
1115,2112
2021,6888
2697,9826
3545,7909
2732,9615
2468,7561
3634,6782
3423,4258
4870,6620
4240,7188
2727,5004
4746,1382
1025,2511
2725,2679
1251,7519
3200,8094
436,3445
1535,5151
2266,1194
1026,3433
2729,859
4509,7084
4420,9829
2661,3304
506,7616
4478,2064
848,6248
2742,6077
1800,8519
3244,9808
3,7054
3851,719
480,6770
2517,2545
649,6419
1846,3172
3438,1911
4206,7259
2776,3798
778,9990
3476,4814
4984,7769
2753,4999
725,1359
1576,2881
1894,6775
4744,7929
4095,7164
4675,5211
2714,4018
2233,8001
2263,7660
3639,7753
2724,2715
4539,8804
2746,9297
846,7451
1021,4756
1158,6365
525,6045
927,1747
2197,5696
4502,6788
4416,7494
1362,1492
1251,7142
2575,2903
1434,5091
4640,852
4107,5087
792,5588
3553,701
854,522
1038,8307
1971,8940
2345,8990
2184,8623
3967,1216
1360,8210
625,9572
3928,2977
2978,1394
2671,7849
4668,9774
4774,8059
3358,1435
2589,5274
2803,2941
918,6830
1113,4204
290,2395
2733,7268
4983,8779
2272,4106
3851,5368
2352,6953
744,3606
2030,2009
316,9245
4455,2945
3139,676
2889,4708
1515,1912
3020,4983
964,6845
1658,9186
4002,2348
1772,6965
3321,4074
3515,2290
4147,5193
4792,7416
504,6183
1800,2384
379,3876
3808,8032
4677,3154
3089,9964
3217,325
1719,4861
1163,4409
3900,3322
2597,8835
2268,5539
3088,1808
1956,2060
3427,825
1084,1238
1003,6024
4134,7529
2288,9652
1147,5454
2319,5785
2073,3338
4057,9427
4890,2836
1743,6488
4051,2711
3184,6533
1135,6530
4362,5889
384,1309
1584,3982
1474,3735
3198,1437
2236,2170
4542,3601
3843,3760
2637,6972
93,7695
4792,4630
999,9727
2757,5245
1708,9501
4559,6806
3730,8680
4041,1072
538,4840
1326,2841
4444,3086
2075,5435
4949,2855
3738,1534
1838,7594
1812,433
2186,2113
2385,4787
1539,5908
4967,4028
2418,3184
4277,5161
4569,3863
3779,9523
3911,3457
3096,1617
4767,2305
1728,8868
1245,7410
1968,2400
39,928
1038,8331
4123,2387
4370,4430
619,6421
2051,8520
2593,2853
551,7826
4505,132
3259,1389
2298,6893
3859,4695
3400,8370
4127,3981
1081,4641
4675,1595
2553,7381
1721,9342
661,9129
4868,7978
3385,6759
2564,3559
3182,2495
3217,8198
3884,4643
117,2162
3855,1455
2235,8946
2529,102
4398,2907
3628,6903
4592,7889
3002,3790
3752,3470
2091,3255
1406,5596
3090,2878
4574,2412
1092,8194
4398,6057
3110,744
1566,3238
3779,699
4667,8708
175,369
2904,2928
3762,2104
2890,4857
716,5456
4110,6511
921,8930
674,9127
1042,5518
3301,3611
320,8371
1891,2190
4597,358
4008,1021
1433,5285
4424,8001
3590,8918
721,9521
3224,1161
3839,6037
3020,9228
3018,1141
3084,4973
3197,6975
1141,9834
3589,7288
2181,4164
76,1194
3060,6066
2601,3819
4398,1266
1094,2718
4505,5898
982,8867
4090,5821
4656,2585
286,6393
2701,1300
2512,1837
2490,5418
3118,3671
922,3911
2952,9083
1124,1440
1671,2000
3268,8100
1669,6741
2912,9215
2238,6001
3601,4360
4618,5720
3596,6554
3831,9865
3716,1440
1183,7044
2174,8041
899,8441
4977,5100
204,4332
2920,9701
3033,7268
3845,2668
3778,2355
3771,55
936,2351
4528,4614
3358,5551
2685,1244
4288,6466
2532,829
1599,2552
4341,2435
4255,660
365,363
2901,2585
3627,108
1423,898
2144,6663
714,158
4691,8858
2794,200
2430,2623
2922,1716
456,2594
128,7286
312,7311
3780,3276
58,4057
453,9484
2617,9816
1952,5432
266,2362
262,8365
1793,5482
4056,3612
227,1485
4194,6591
439,2777
2425,1677
1353,3184
826,3129
3779,5178
633,1317
2890,3842
2442,8676
2715,8103
4112,9388
4753,1570
440,3290
3237,7815
3673,5008
2328,1732
4970,9018
4799,9974
3247,6430
3515,7963
2754,1569
1059,5203
4738,6630
1441,3792
267,7281
95,2412
3234,170
4484,5449
2530,1661
214,611
4576,2270
1829,658
1015,4635
4922,236
3457,8505
667,3783
3379,8256
1356,1612
3372,7987
2082,903
3482,3783
3255,1003
3385,4469
2678,2338
3904,1226
866,8802
4689,1291
3063,8540
2029,8342
2772,5181
3258,5684
1436,9591
195,795
2720,4746
1834,2272
3002,6380
4100,9913
2905,2056
665,3761
2732,3746
4734,9636
2148,1064
73,3994
34,5989
992,609
3402,2591
583,9410
1427,2192
4996,3094
1492,1601
17,4066
1269,3042
4181,653
943,8439
4319,7378
4625,6893
2144,4369
2520,474
4707,2063
2058,1345
3508,2270
71,6373
1635,8920
428,3733
1132,9701
2941,294
4980,6140
679,6398
305,2117
3335,220
1414,1261
4930,3542
1354,3027
3226,3770
3548,9919
3802,7110
629,8258
391,2355
3466,6425
74,2875
4877,1435
1814,9579
415,1314
3026,132
1340,6454
4228,9324
4466,3268
3875,6129
4975,6366
4455,8349
1623,7005
3311,2773
607,65
2462,4684
3393,7065
4483,3093
2764,8301
851,2422
359,1576
701,2551
4034,5572
850,6521
3576,4990
879,6531
2541,3592
2665,1512
2216,3917
2260,9397
4662,6191
2160,630
1667,860
3912,4664
869,991
2856,4489
1015,1139
4050,6636
4070,7410
1413,8808
1508,3884
1868,3072
4534,1187
2798,8253
3924,5955
1902,9640
4789,4159
4881,2340
2469,9431
176,6615
996,1429
4913,2233
3307,2422
478,7270
1838,7270
1090,878
4633,6388
4515,5579
4768,9557
297,2258
319,6052
2057,9538
2882,4039
2086,2538
2210,4716
4541,6823
989,8387
4147,4955
4896,8549
1557,7609
956,866
4643,6029
875,409
1627,5033
1445,1312
846,4617
1723,4179
2273,6680
4591,8121
945,5292
214,8818
1027,4780
2476,6476
3992,3745
3330,3365
4978,2634
2869,2443
3486,9418
1758,5263
3798,3149
1034,5608
3441,1976
2838,8836
1441,9181
41,345
2848,8958
2654,9482
4496,4393
444,4117
4718,4417
4604,1609
2354,5485
3254,21
2094,8042
1455,875
3448,5612
4067,9539
230,1585
2756,8668
2285,5654
1453,2701
1894,8659
3861,2122
3182,4866
2955,162
2032,6366
562,6613
4025,2741
4897,6643
3439,1167
3050,9008
3143,7945
3748,6515
3466,4842
1488,3453
3899,7735
4501,6903
1303,129
4544,6661
2914,5260
3627,1255
1954,9067
2648,7213
658,2487
4819,7818
133,5743
1394,5650
2445,2329
1897,8061
39,4086
2406,8877
2797,3603
1998,7516
4280,7547
1842,5375
4295,4427
2914,807
1352,2750
851,6774
2802,1446
3680,6846
1349,3068
1419,3541
2839,3407
1350,8949
1779,2472
251,8784
3248,4190
900,1296
2507,4629
3711,156
3050,2738
258,343
2575,7513
2111,7779
3988,6535
4836,7155
4633,4220
210,4910
1056,8688
287,5743
4273,2518
178,8504
1783,1070
4339,8919
3030,2420
2724,9825
1039,4725
984,6107
4153,8514
3103,296
1382,5614
1219,4413
4319,1201
3178,2592
1949,7935
3424,6926
3213,8659
896,1211
855,2692
4686,9284
1004,2090
1084,3217
3953,3513
960,9927
1012,9596
3431,2490
1330,2654
3216,8351
4010,2257
3183,8655
178,801
2428,2663
1564,242
3431,3453
732,4886
2587,1613
425,9980
3708,5153
757,9682
1806,1695
3579,3803
4828,4876
1108,9275
2489,8014
1070,9391
1870,3167
4554,5209
1849,4510
1544,6777
342,5472
2961,2536
4317,7412
1137,3998
2927,1699
2919,9347
1174,7862
2218,2466
481,9458
2329,3530
3264,2126
1007,4510
1650,1413
386,9516
81,4631
3383,4555
143,4490
1003,4573
927,3886
2872,4020
442,4669
2146,3841
4924,9793
2453,2935
1722,720
3781,6814
4035,8419
1817,1428
4088,3956
829,7182
977,4021
2403,2700
1646,7230
262,8266
2606,4510
2458,946
2120,1891
747,6847
3556,4484
2272,7581
3364,5147
4988,3564
788,8896
3913,6484
2451,561
297,5218
1845,5902
1122,4240
4463,3520
693,6946
1711,9162
4412,5293
581,5767
3197,3138
3113,5139
4816,1448
4634,4486
4737,2600
4416,3243
4601,9618
256,8030
520,7036
4665,4212
2919,4027
3599,3861
2461,4202
2644,6948
1456,1607
222,7487
1150,989
1825,8577
4903,6716
241,7413
2496,2197
3587,6278
1927,8529
4513,1777
2318,7186
3417,1052
1126,6017
3194,7936
2818,7045
3242,6705
4372,6069
838,590
2888,7397
3918,3572
131,3917
3668,2365
3447,3288
978,3558
4694,1527
2141,6718
4080,6837
3681,7465
2804,7526
1778,7093
3735,6360
837,7492
2307,1804
4633,4648
2703,9422
3229,6830
4327,2671
1135,1344
3288,4372
910,6558
1034,4407
2421,4727
130,2107
1869,337
3059,3790
1686,6008
1705,9159
1457,4995
4994,9134
2772,5602
2704,219
4931,724
3407,118
2383,437
720,1981
1174,3172
3160,2245
4112,7778
680,4072
505,8982
817,8429
1727,1022
51,4341
2890,1440
2315,9904
2074,9855
2375,9568
2866,4329
2647,9814
1584,5885
1050,1913
4893,9674
658,8997
767,338
4909,9727
3544,3389
4593,4343
379,4010
1651,1334
883,4256
4963,4983
848,9491
2864,594
4319,7843
4468,3731
3316,4046
1531,5065
4815,3413
4030,4715
3008,6507
222,2885
4504,4858
3087,4160
3182,2928
515,7647
4618,7
431,4885
1625,7731
4838,7589
2430,436
4112,8369
1377,1499
3359,8644
1303,8856
2710,1387
2654,7362
1391,477
163,7344
1063,2876
234,2485
1487,5524
1793,4361
4810,3584
866,913
3902,1788
1579,2305
305,6676
355,9976
401,2779
2211,5177
4688,2873
4742,330
3171,7980
3431,2149
4637,2751
1022,1356
3804,8584
1918,985
3040,5434
2734,3427
2691,9067
10,7453
3394,8672
4629,6857
3111,2645
1453,1786
1015,8873
3171,1479
3215,2949
838,5067
1038,5933
3387,7897
3710,6623
4339,5532
1317,7993
2137,9165
4179,9367
4478,2558
3879,586
139,5891
4698,2340
2298,3648
2983,2047
586,6189
342,3085
1901,9719
4940,8394
4023,9568
1345,3102
2589,2198
3893,6191
80,9569
3543,8852
2549,1030
3020,9044
1690,1849
737,3196
1119,1711
4885,3759
1070,33
4461,9704
3648,5101
1981,651
3110,5318
1280,7145
3473,9019
4741,5106
1390,6453
182,149
2449,6810
1533,1075
3557,9743
486,1282
4910,411
4971,6621
2891,9798
4960,6681
3771,6480
3972,8034
2635,2750
2328,4579
2593,9391
4959,3141
4352,5868
4354,863
3280,654
3071,5515
2393,8922
701,3913
2924,5831
775,6477
1358,3905
3578,3860
1242,3477
757,5860
3050,3660
4516,2673
1666,5029
2345,2043
4473,9451
3968,2869
892,6150
381,6577
1673,93
1708,6998
4365,9049
4260,1316
1314,2020
1569,8638
553,3120
2828,2390
4959,5173
1002,4726
1991,1506
1702,1802
4341,4245
3987,7052
3306,4581
4898,5175
201,3324
4597,1517
3436,9187
4574,7732
4212,5829
3630,7547
179,1029
2470,3978
3200,3836
2427,1063
3358,2522
3258,6965
2081,1630
3936,8951
4502,6816
1188,1603
1750,8284
156,1777
1679,8137
4281,4322
4007,7239
320,7774
3854,2168
2013,6133
950,5445
2166,6359
3978,6753
345,4320
4544,4858
3843,9851
1804,9451
4942,9479
515,8031
4871,2679
4137,4865
4137,8978
743,7743
1161,6795
3764,8780
2383,3116
1775,9460
1837,5131
2742,730
3015,1743
2343,4750
40,9595
4344,7978
3941,5640
4596,587
4591,6994
3221,6909
1755,4057
1609,1567
1358,3015
3323,2486
4287,8977
1566,1038
285,1671
2104,6058
2273,6773
2729,2108
4530,8492
246,9745
2571,7659
2998,1348
2987,7190
465,1474
161,2745
1976,7277
3266,8982
4157,7082
2401,9850
3952,5894
3369,7325
2738,2661
4298,7304
1610,3019
1789,3777
2058,2995
3902,1890
117,8556
3069,8089
151,5476
4841,6824
2969,333
1874,3723
4559,6572
1665,3081
200,6304
2214,5876
2074,8255
1230,3627
2063,8844
4263,5983
1312,2869
3425,915
4820,4473
386,6764
4892,9767
1078,3048
903,7873
578,491
677,6479
3051,8564
1514,64
920,6126
1362,3852
2353,18
627,4645
2994,7162
3755,9963
4943,8800
3239,8398
1998,1525
2549,8670
724,1742
1366,3519
4077,5385
643,3225
4148,3261
3251,1403
3138,6367
2151,8063
2783,6737
507,537
2770,2661
4937,3145
1783,6703
4394,2816
764,9080
1980,991
215,3071
2875,8858
1160,5978
4557,6780
2734,1578
583,6740
1761,2412
4413,3101
2556,4268
3498,5932
3885,2868
3348,8450
4194,9811
882,4097
4881,7945
2030,1740
588,2941
4353,7783
1367,3521
1463,7613
1247,8926
136,5920
3417,73
4072,9450
1460,2567
2468,1314
165,2285
1217,1419
733,5695
3747,8087
1913,9226
566,2633
3461,2814
3541,4680
2077,563
957,5279
3698,3836
4029,4769
3782,5929
428,5882
3604,7014
270,4656
3622,3025
3676,3624
837,8473
4712,1318
1311,9058
4994,9660
3080,8197
4098,5603
3535,3091
2067,2120
4835,7866
1631,4077
2699,5249
2036,5440
1631,3965
4611,7257
4022,3766
1114,5469
12,1540
4893,496
768,8403
1469,7655
1896,357
1060,3163
1057,7270
3244,4010
406,6747
4268,7879
1468,4420
3838,6770
4601,2192
4488,6930
3711,9600
3957,3054
2584,9076
335,5995
4831,1809
3827,6416
169,1060
4456,3589
4358,6928
1925,2698
2904,147
1703,6532
4943,4311
4093,6002
2814,5556
1096,3309
1429,34
233,9550
2052,1404
2265,6314
1537,8945
1087,4760
3039,516
4514,9268
827,1988
483,604
579,7397
613,8151
2678,5437
3100,6565
3186,7099
1247,4160
974,8721
4084,7122
1300,9122
2823,3714
3346,1558
614,3430
1614,6731
3140,748
3620,8726
1056,4371
181,9943
4441,9300
2061,2987
3897,622
1441,8154
2562,1103
4244,2400
3121,2158
1237,7561
4566,949
814,8501
1333,7693
3955,3340
644,8817
2476,1787
3945,5604
4849,4220
1592,9583
90,132
4326,2899
3632,5909
221,2684
91,6852
1612,5894
4001,9893
1793,937
4624,2658
1118,4320
760,2491
2910,5912
992,5191
698,1172
2363,9496
3653,8189
4415,2141
3384,726
1642,8817
1434,8637
257,5840
3456,8221
3534,7050
1189,6577
4821,9584
3302,9092
2971,6348
2741,7732
796,3469
4127,2452
1919,4383
3716,7040
3448,2297
3939,940
3555,8704
3239,1605
4751,8825
2875,1353
303,7100
3749,1746
4472,2516
3425,7853
3535,6210
3677,3241
3123,2609
4780,8875
722,6421
2970,6847
2627,1453
3243,5832
3823,8839
840,6280
2980,6130
3815,5036
2575,5087
2373,2447
2166,8273
379,8911
3256,6739
4611,284
3114,185
3269,4732
1398,334
4682,9755
545,2092
1836,7712
186,8699
4144,1547
4714,4896
441,7851
1189,567
2634,892
4067,6700
1984,4525
1066,8610
3762,527
692,822
2014,1354
993,302
921,314
2201,9547
1466,4278
1336,8334
4035,7329
2342,7767
2157,2761
4762,1960
560,685
3858,184
900,2796
3122,4515
4934,1912
3630,2623
3658,1626
3078,3609
2610,6687
341,9742
4104,2735
4854,3094
894,670
2436,7898
2415,6172
2747,3062
1705,3175
4952,5769
1194,4048
1450,7242
2468,5707
2732,2565
4719,6080
1569,8307
3265,6654
274,3960
2404,3775
1830,4293
2852,2183
2239,1165
3003,8406
2165,5557
1427,2077
2881,3701
3616,7741
72,2859
2656,4842
962,3807
4679,6991
4294,5904
123,5500
4012,2845
2473,5114
542,3888
2242,4302
1012,8469
3061,6748
2706,5449
906,211
2249,4910
3152,3750
2839,6922
332,7803
1043,7374
3024,5820
4209,772
4891,6923
1646,4850
2682,9491
2089,1452
1243,8969
3462,8758
1689,5442
4456,86
3961,2749
3331,6824
4480,5121
3875,5787
3567,2721
4300,9401
1180,7580
4143,6468
4062,562
301,8251
3444,5055
3731,1500
1259,2780
1274,5795
3931,8251
994,5457
564,7984
123,2584
3882,5184
2848,5538
410,6209
4856,3698
3344,4208
4058,9586
4919,4978
1004,5979
4780,6434
1616,6771
3255,4953
1724,8481
886,8796
397,5836
3720,15
1279,5873
2043,8984
546,8595
4283,7934
893,7981
2752,5695
1848,531
2330,5633
2449,7543
3628,6432
1485,2807
4650,198
1152,6547
368,8985
803,2892
4648,847
473,7400
3847,3404
2118,2658
3997,9804
316,4623
4408,6556
1236,1947
3124,7378
3893,8354
2881,4765
1596,7530
1104,742
1057,8174
3571,2518
2529,7957
1081,5346
1677,4161
1474,3618
1839,9092
2541,895
3620,5867
1628,1946
1858,3935
1248,3689
903,737
695,7420
2283,1186
2694,4078
3108,2853
404,7303
1916,6588
3582,1838
625,6830
4248,5404
1080,811
3206,3468
4263,4518
672,5358
3214,577
2275,3258
3057,7623
2874,7650
2597,2226
2272,2705
420,5357
1368,4831
495,3459
4035,5686
639,6166
3261,2847
103,5276
2997,5542
298,4628
3375,7964
3093,8790
3816,3194
1536,7241
4181,9347
62,9086
4033,1347
862,9417
4441,3876
358,495
2973,7567
1139,4955
4229,271
4808,1323
3101,913
2704,6584
1111,7527
3105,2947
3268,6060
2583,1306
1374,4755
3466,3193
3453,760
814,9806
2044,328
2549,7221
2847,140
4979,3442
811,239
3253,7581
1106,4913
3486,2326
2970,6389
864,1818
2537,693
2476,1375
976,3749
3630,1641
4192,3477
7,6959
1373,4879
3544,2455
2310,7649
1689,5710
2237,1333
251,8372
4745,8427
1960,7668
4462,3480
2101,4129
102,6983
4312,715
2550,5566
452,7441
4071,5324
3174,3393
1032,7791
2460,9995
1029,274
3617,6963
1797,7523
4151,7429
3453,1298
3913,2851
429,9061
244,3594
3564,4312
3202,4211
1590,9394
1586,261
4494,4292
1015,215
1984,2442
4051,2115
3216,4115
2032,3399
2353,3550
4268,2053
2275,2234
310,345
1188,784
1881,7979
1433,5836
2324,6490
3026,3765
1979,6633
3816,7870
550,1654
3451,3269
2443,4357
4932,5929
2594,3099
1355,5673
3750,9414
2638,808
3459,746
1943,7884
3864,8710
2697,2773
2795,917
4231,4811
4507,5233
3753,9632
4510,1442
4068,6004
1591,2467
2268,1735
2019,9526
1528,5594
4033,8846
3714,7711
4076,7801
4602,478
2934,2625
4671,3609
4410,4920
4177,6967
3238,2449
2973,2397
3227,7342
3398,1483
1883,3587
2493,4642
4646,6841
4716,3395
1897,9919
244,5347
3108,6955
41,9434
2109,4142
4999,9771
2614,774
3436,2542
2096,9373
1306,1577
1915,5646
3174,9997
363,4056
2426,7485
2496,6075
1795,1897
4186,5567
2168,4920
4327,2195
3304,6196
547,2531
166,559
683,3540
3452,7380
2790,6505
1793,7816
440,3815
1849,7200
204,2277
4239,8332
1045,1357
3993,5440
4057,176
2200,1843
51,886
603,3056
3683,7587
1271,7514
964,7285
1781,7149
1786,8809
2296,4399
3494,7677
2265,5270
2448,5632
2673,8099
376,518
2978,4667
1776,1656
2922,6951
1146,5960
69,6897
489,2290
2671,607
4982,221
3363,7964
2090,9425
3586,6657
4203,8531
2771,8339
4301,6908
4675,1846
2054,7640
4114,9264
293,7657
4514,9560
2464,5276
4436,2700
3441,5763
2601,3874
3005,5425
3577,1287
1769,6565
1172,1555
2177,8462
3747,1293
1038,4781
1274,1370
4074,3623
1316,4113
3875,4009
3355,9978
3915,1046
2874,7685
880,6732
2761,296
1660,4117
2461,1264
1747,5289
2673,7511
2308,6497
3797,3766
1351,6518
3761,530
2889,3176
4542,5171
4759,9067
2217,1154
196,2779
3821,3328
320,6464
3252,451
3592,9932
1113,8235
476,706
4741,755
3418,5681
3781,4820
4300,7565
3996,1875
4455,6287
3466,522
3811,8386
3617,8835
642,2046
607,3553
1455,5731
2821,4201
4349,6699
1563,7390
2337,4290
661,4619
3581,993
3622,9160
4009,7813
656,6943
2352,4239
3797,8441
1908,4500
574,6402
3663,9957
1317,8091
3752,5033
4336,7902
3606,2613
581,1691
1972,2446
4252,3601
1257,4534
606,5801
1787,162
4728,7740
1687,6460
4244,3477
3439,3364
4716,785
1840,8209
4563,4723
2799,7894
3938,2884
2680,1695
4252,88
3835,4538
807,1195
803,2499
448,1098
3692,1304
1897,7550
3313,1915
4889,4002
2407,5910
4496,486
953,1096
4077,7501
4360,7293
4343,8529
4079,3277
2028,6343
777,587
3921,8012
4599,4829
1615,2334
2826,2091
4990,4551
2473,3216
4745,1300
2960,1678
213,7381
2613,5550
983,7629
1896,6244
1009,7416
3286,1601
3169,1132
554,4659
175,2728
4689,1239
4848,2042
712,4591
4260,3965
1820,4334
1656,9439
2926,1199
4280,4144
3009,374
4477,2086
3961,4206
1519,7086
2586,3458
2927,1373
3674,631
4836,6036
92,5334
4856,8402
698,2376
21,2995
4270,5498
3674,1142
421,9647
2348,4653
3361,9877
3427,317
4129,223
4162,101
1175,7682
4506,7276
2397,3772
3524,2947
4037,3342
449,3545
3972,5738
2592,5117
4410,8167
2786,670
2521,2753
1846,4591
3912,9390
308,1494
1731,6619
2984,9779
552,1877
3190,1102
4600,2804
308,2569
2400,9986
2392,2533
963,9193
1062,5536
4750,8954
1878,8363
3895,4937
1505,9498
1803,9782
2134,7013
2011,2119
2445,1644
2018,5472
1654,9175
2973,4149
943,9883
2880,742
4561,4824
633,265
2078,6671
387,3622
3633,6657
1554,6059
4649,9379
1125,9264
4531,8158
2917,6341
1235,1362
3224,3639
4208,6539
1794,9345
1601,9579
2682,4063
3760,1831
4348,3262
3673,8590
4600,976
2262,2228
2270,9563
4699,1693
1451,4193
113,8996
4005,7370
313,6523
1704,4845
3286,8397
1730,7486
855,959
1113,6337
4736,2374
335,812
3837,418
15,5883
698,2439
4351,2765
98,5500
305,2700
4994,5388
3056,7178
3728,8666
3395,214
1509,3378
3161,7998
4573,7595
1506,1279
615,9752
3662,264
1837,8318
2996,8540
3442,6975
1545,5829
4034,2100
51,7190
1899,7338
1432,8233
1790,5508
2744,7336
2474,6286
2540,327
2589,6289
4817,6653
4880,9426
2629,4196
3198,2822
3213,166
1632,7424
488,7479
3584,3178
76,8850
1416,7458
4043,8780
263,2347
4553,4116
2511,1733
4429,4780
3702,6215
4562,9073
1070,8313
3504,517
4459,5438
1284,9534
3777,5694
4745,2104
3368,4625
689,3733
4301,9255
876,7669
3246,1093
651,736
1185,2795
1306,5808
2153,8288
2360,9772
1327,3742
732,8303
4697,4475
4981,3096
593,7548
3334,9946
1077,8686
2717,7203
1118,463
175,9497
2095,9414
4130,7056
52,1363
2149,8345
3668,1073
2520,229
4405,7688
4948,1463
2235,5679
4734,8775
1316,2399
3149,5986
475,9075
709,7247
1982,9020
3448,364
3023,2784
2577,7
1100,8114
1372,3610
1627,5037
4653,637
781,2537
1187,3679
4061,3985
2273,527
1014,2683
3561,3668
734,5366
4005,621
939,4098
100,7459
3441,441
1181,8202
1973,4172
2738,3638
1968,3464
4796,3643
2635,247
183,108
2732,4530
4938,9397
187,2196
2622,6500
947,9402
4240,8930
848,5191
1725,208
4281,580
3753,9228
4114,9684
2012,1635
3114,3478
3617,9984
3219,8452
2683,4131
3683,3848
4479,7101
494,494
4105,8967
1918,8276
4780,6466
3848,7181
2385,9849
1060,8518
2402,3346
2825,1264
1484,916
146,5484
3127,6819
697,3732
3620,7206
2735,2214
2042,2458
1829,8828
4372,3551
2185,2038
1986,7168
3689,7946
3947,432
3213,5857
2420,688
3628,3762
1063,621
2662,4604
1019,9590
3945,2653
244,8251
4539,9808
239,2240
386,6739
3205,6129
3627,678
313,8753
4573,6655
1591,7563
1641,2747
2986,3097
1625,5375
170,7442
4994,4189
4857,2109
1191,2657
2409,7060
2443,5803
1124,1093
506,3015
806,178
4525,2312
987,3256
2689,3539
4665,8316
59,3847
2681,5825
1746,2491
3080,3047
1040,3072
3764,2077
2782,2629
1278,8199
1724,7610
4755,7882
218,828
245,4884
741,3214
3700,2041
4793,1289
2013,7257
4560,7258
2165,6573
